,Address,Lot_Size,Price,Unit,latitude,longitude
656,"Corner Ave #L8, Lancaster, CA 93536",2.22,175000.0,acres lot,34.767,-117.7301
657,"1 Merced Ave, Bakersfield, CA 93308",40.0,175000.0,acres lot,35.542,-119.1224
658,"Corner Of 70th St #W, Lancaster, CA 93536",19.62,175000.0,acres lot,34.749,-118.2556
659,"0 Valley Oak Rd #26, Keene, CA 93531",5.04,175000.0,acres lot,35.228,-118.5991
660,"0 Ste Hwy #202-2, Tehachapi, CA 93561",17.94,175000.0,acres lot,39.6296,-122.20416
661,"0 Vac Avenue N Vic 33rd Sta, Lancaster, CA 93536",1.05,175000.0,acres lot,34.6761,-118.20558
662,"0 Vac Avenue N Vic 35th Sta, Lancaster, CA 93536",1.09,175000.0,acres lot,34.6761,-118.20558
663,"Avenue Vic 33rd Stw Ave, Lancaster, CA 93536",1.09,175000.0,acres lot,34.6761,-118.20558
664,"0 Te Hwy #202, Tehachapi, CA 93561",17.94,175000.0,acres lot,44.6295,-64.82025
665,"Avenue R, Palmdale, CA 93550",2.43,175000.0,acres lot,34.573,-118.1812
666,"W Ave N, Lancaster, CA 93536",1.09,175000.0,acres lot,34.72,-118.217
667,"0 Basin St, Caliente, CA 93518",12.23,175000.0,acres lot,35.415,-118.5093
668,"0 Vac Cor #70, Lancaster, CA 93536",19.61,175000.0,acres lot,34.718,-117.7702
669,"0 Vac 17th Stw Vic Lancaster Blvd, Lancaster, CA 93534",1.83,175000.0,acres lot,34.697,-118.1512
670,"28th Street West & Ave #C12, Lancaster, CA 93536",20.39,169900.0,acres lot,34.6761,-118.20558
671,"0 Woodward Ave, Lost Hills, CA 93249",0.53,169000.0,acres lot,35.612,-119.6902
672,"0 Bus Hwy #58, Mojave, CA 93501",26.09,169000.0,acres lot,35.052,-118.17396
673,"0 Vac Corner Ste Lancaster #77-I8, Lancaster, CA 93535",10.37,168000.0,acres lot,34.742,-117.7048
674,"28601 Stallion Springs Dr #141, Tehachapi, CA 93561",1.6,168000.0,acres lot,35.0835,-118.63892
675,"28601 Stallion St, Tehachapi, CA 93561",1.6,168000.0,acres lot,35.176,-118.3295
676,"28601 Stallion Springs Dr, Tehachapi, CA 93561",1.6,168000.0,acres lot,35.0835,-118.63892
677,"100 Street On Hwy #58, Mojave, CA 93501",20.78,165999.0,acres lot,35.052,-118.17396
678,"0 Vac Munz Rch Ave #J8, Palmdale, CA 93551",13.39,165000.0,acres lot,34.609,-118.1713
679,"0 Munz Ranch Rd, Palmdale, CA 93551",13.39,165000.0,acres lot,34.6013,-118.17911
680,"0 E Avenue Q5, Palmdale, CA 93550",0.42,165000.0,acres lot,34.5823,-118.11432
681,"50 Columbia Way #M124, Lancaster, CA 93536",0.51,165000.0,acres lot,34.646,-118.1441
682,"1471 Elizabeth Lake Rd, Palmdale, CA 93551",9.07,165000.0,acres lot,34.6010,-118.24131
683,"50 Th St W, Lancaster, CA 93535",0.51,165000.0,acres lot,34.6873,-118.10118
684,"50th St W, Lancaster, CA 93536",0.51,165000.0,acres lot,34.678,-118.2172
685,"0 Elizabeth Lake Rd, Palmdale, CA 93551",9.07,165000.0,acres lot,34.577,-118.1771
686,"4736 W Avenue L10, Lancaster, CA 93536",1.12,160000.0,acres lot,34.660,-118.2161
687,"9197 W Northside Dr, Palmdale, CA 93551",11.52,160000.0,acres lot,34.626,-118.2973
688,"9197 Northside Rd, Palmdale, CA 93551",11.53,160000.0,acres lot,34.6243,-118.2934
689,"Avenue E8 Vic Stw #82, Lancaster, CA 93536",5.01,160000.0,acres lot,34.763,-118.2158
690,"0 Vac Avenue G Vic #15, Lancaster, CA 93536",2.2,160000.0,acres lot,34.733,-118.2107
691,"Apn 206 #42-19, California City, CA 93505",0.94,160000.0,acres lot,35.1258,-117.98590
692,"W1/2 Of Sec #22, Mojave, CA 93501",40.0,160000.0,acres lot,35.052,-118.17396
693,"1 75th St W, Lancaster, CA 93536",9.55,160000.0,acres lot,34.652,-118.2627
694,"180 Vac Vic Price Cyn, Lake Hughes, CA 93532",19.9,160000.0,acres lot,34.6774,-118.44871
695,"Holt St, Mojave, CA 93501",5.16,160000.0,acres lot,35.034,-118.1867
696,"28060 Carlyle Springs Rd, Keene, CA 93531",8.53,160000.0,acres lot,35.22,-118.5979
697,"0 Vac Vic 265th Stw Ave #D, Lancaster, CA 93536",10.18,159999.0,acres lot,34.701,-118.2185
698,"Avenue K Vic Of #168, Lancaster, CA 93535",20.0,159900.0,acres lot,34.675,-117.7779
699,"0 Magellan Dr #1, Tehachapi, CA 93561",0.7,159000.0,acres lot,35.144,-118.4497
700,"0 Vac Avenue H Drt Vic SUITE 170, Lancaster, CA 93535",21.07,159000.0,acres lot,34.730,-117.8519
701,"0 Bouquet Canyon Rd, Palmdale, CA 93551",7.25,159000.0,acres lot,34.591,-118.2825
702,"0 Magellan Dr, Tehachapi, CA 93561",0.7,159000.0,acres lot,35.144,-118.4497
703,"Bouquet Canyon Rd, Leona Valley, CA 93551",7.24,159000.0,acres lot,34.553,-118.4109
704,"0 J 2 #55, Lancaster, CA 93536",4.99,157500.0,acres lot,34.688,-118.0787
705,"0 30th & St #D-8, Lancaster, CA 93536",9.25,155000.0,acres lot,34.764,-117.9759
706,"3501 Shadow Mountain Dr, Lake Isabella, CA 93240",4.82,150000.0,acres lot,35.6234,-118.4001
707,"70 W Avenue H, Lancaster, CA 93536",10.0,150000.0,acres lot,34.7168,-118.17498
708,"0 Willow Canyon Rd, Tehachapi, CA 93561",2.56,150000.0,acres lot,35.161,-118.5061
709,"Willow Canyon Rd, Tehachapi, CA 93561",2.56,150000.0,acres lot,35.161,-118.5061
710,"Creekside Dr LOT B, Tehachapi, CA 93561",5.03,150000.0,acres lot,35.095,-118.5304
711,"0 Creekside Dr LOT B, Tehachapi, CA 93561",5.03,150000.0,acres lot,35.095,-118.5304
712,"9800 Elizabeth Lake Rd, Palmdale, CA 93551",9.44,150000.0,acres lot,34.6073,-118.25718
713,"0 Address, Edwards, CA 93523",1.25,150000.0,acres lot,34.9260,-117.93506
714,"2312 River Blvd, Bakersfield, CA 93305",0.1099862258953168,150000.0,sqft lot,35.3940,-118.98546
715,"0 Favorito Ave #0, Rosamond, CA 93560",40.37,150000.0,acres lot,34.899,-118.1978
716,"E Avenue J #53, Lancaster, CA 93535",9.84,150000.0,acres lot,34.688,-117.7720
717,"0 Vic Ave N #Q, Palmdale, CA 93591",2.5,150000.0,acres lot,34.613,-117.7342
718,"Vic Lakeview Drive Tierra, Palmdale, CA 93551",1.26,150000.0,acres lot,34.6013,-118.17911
719,"27615305 Commerical Vacant Ln, Bakersfield, CA 93301",0.2373048668503214,150000.0,sqft lot,35.3738,-119.01946
720,"Backus Road & Frontage Rd, Rosamond, CA 93560",3.04,150000.0,acres lot,34.9519,-118.1580
721,"0 Vac Avenue N8 Vic 235 Ste, Palmdale, CA 93591",20.31,150000.0,acres lot,34.622,-117.7108
722,"0 Chuchupate Trl, Frazier Park, CA 93225",5.15,150000.0,acres lot,34.80731,-119.011496
723,"0 Vac Avenue D Vic 35 Stw, Lancaster, CA 93536",10.01,150000.0,acres lot,34.6764,-118.34195
724,"8th Street East & Ave #J11, Lancaster, CA 93535",1.25,150000.0,acres lot,34.6873,-118.10118
725,"0 Vac Avenue G 10 Stw, Lancaster, CA 93536",2.22,150000.0,acres lot,34.6765,-118.34195
726,"0 Hart St, Bakersfield, CA 93308",1.57,150000.0,acres lot,35.405,-119.0190
727,"11000 Vac 110 Ste Drt Vic Ave #M1, Palmdale, CA 93591",39.69,150000.0,acres lot,34.588,-117.6851
728,"0 Highway 138 W #AT, Lancaster, CA 93536",53.0,150000.0,acres lot,34.6761,-118.20558
729,"0 Vac Vic Lakeview Drive Tierra Sub, Palmdale, CA 93551",1.26,150000.0,acres lot,34.609,-118.1713
730,"0 Backus Rd, Rosamond, CA 93560",3.04,150000.0,acres lot,34.939,-118.3331
731,"2314 River Blvd, Bakersfield, CA 93305",0.1099862258953168,150000.0,sqft lot,35.3941,-118.98546
732,"3601 Sierra Hwy, Rosamond, CA 93560",4.7,145000.0,acres lot,34.872,-118.1658
733,"0 Hart Creek Dr #55, Tehachapi, CA 93561",4.94,145000.0,acres lot,35.1321,-118.44897
734,"49833 280th St W, Lancaster, CA 93536",2.5,145000.0,acres lot,34.7871,-118.62557
735,"28216 Benjie Way, Lancaster, CA 93536",2.5,145000.0,acres lot,34.7854,-118.63004
736,"Vic Avec8 Sw Stw #185, Lancaster, CA 93536",35.44,145000.0,acres lot,34.699,-118.3464
737,"0 Division St, Lancaster, CA 93535",9.45,145000.0,acres lot,34.664,-118.1262
738,"0 Hart Creek Dr, Tehachapi, CA 93561",4.94,145000.0,acres lot,35.237,-118.597
739,"0 Kern #7, Edwards, CA 93523",160.0,144000.0,acres lot,34.9260,-117.93506
740,"67th St W #L-12, Lancaster, CA 93536",0.35,142500.0,acres lot,34.647,-118.2491
741,"Mojave Tropico Silver Queen, Mojave, CA 93501",29.85,140000.0,acres lot,35.052,-118.17396
742,"0 Barranca St PARCEL 3793, Bakersfield, CA 93308",3.25,140000.0,acres lot,35.443,-118.8843
743,"0 Apn #458-180-02, Tehachapi, CA 93561",20.04,140000.0,acres lot,35.1321,-118.44897
744,"0 Vac Vic #250, Lancaster, CA 93535",0.0032598714416896234,140000.0,sqft lot,34.696,-118.3320
745,"Vic Of 250th Street E & Ave, Lancaster, CA 93535",142.13,140000.0,acres lot,34.697,-117.6797
746,"45 20th St E, Lancaster, CA 93535",9.7,140000.0,acres lot,34.670,-117.6883
747,"Saddle Springs Rd, Bodfish, CA 93205",175.07,140000.0,acres lot,35.526,-118.42801
748,"Underwood Ave, California City, CA 93505",0.91,140000.0,acres lot,35.113,-117.9420
749,"222 266th St W, Rosamond, CA 93560",2.52,140000.0,acres lot,34.821,-118.6006
750,"0 Avenue J8/vic Challenger Way, Lancaster, CA 93535",0.96,139999.0,acres lot,34.683,-117.7456
751,"9500 Vac Corner Ave, Lancaster, CA 93536",9.26,139900.0,acres lot,34.6761,-118.20558
752,"Corner Ave #K, Lancaster, CA 93536",9.26,139900.0,acres lot,34.767,-117.7301
753,"14 Vac Ave, Palmdale, CA 93551",1.25,139888.0,acres lot,34.633,-118.2694
754,"57th Street East & Ave #J, Lancaster, CA 93535",18.57,139275.0,acres lot,34.6873,-118.10118
755,"0 Fruitvale Ave, Bakersfield, CA 93308",0.38,139000.0,acres lot,35.402,-119.07496
756,"12712 Molokai Dr, Bakersfield, CA 93312",0.2,139000.0,sqft lot,35.408,-119.1439
757,"37th Street West And Ave #H12, Lancaster, CA 93536",2.59,138000.0,acres lot,34.6761,-118.20558
758,"0 E 17th St, Palmdale, CA 93550",1.26,138000.0,acres lot,34.617,-118.1614
759,"0 Jeffrey St, Bakersfield, CA 93305",0.18999081726354453,135000.0,sqft lot,35.3955,-119.00297
760,"0 Oregon St, Bakersfield, CA 93306",0.57,135000.0,acres lot,35.3848,-119.00279
761,"0 Vac 70 Ste Vic Ave #I, Lancaster, CA 93535",20.23,130000.0,acres lot,34.757,-117.9590
762,"Corner Ave #U, Littlerock, CA 93543",6.46,130000.0,acres lot,34.436,-117.915
763,"0 Chaparral Ave, Taft, CA 93268",2.0,130000.0,acres lot,35.21,-119.3808
764,"N Downs St, Ridgecrest, CA 93555",1.3,130000.0,acres lot,35.635,-117.688
765,"40982 173rd St E, Lancaster, CA 93535",0.67,129900.0,acres lot,34.627,-117.821
766,"151 H St, Bakersfield, CA 93304",0.17998163452708907,129900.0,sqft lot,35.356,-119.0216
767,"25 E Avenue L4, Palmdale, CA 93552",2.55,129000.0,acres lot,34.600,-117.9108
768,"E Avenue L4, Palmdale, CA 93552",2.55,129000.0,acres lot,34.600,-117.9108
769,"0 Vac Cor #150, Lancaster, CA 93536",33.95,129000.0,acres lot,34.742,-117.7048
770,"Brooks Rd, Weldon, CA 93283",20.0,129000.0,acres lot,35.635,-118.3386
771,"0 Vac 110 Ste Vic Ave E #14, Lancaster, CA 93535",19.88,127800.0,acres lot,34.728,-117.7819
772,"20730 E Avenue Q10, Palmdale, CA 93591",5.1,125000.0,acres lot,34.5785,-117.76894
773,"0 W L13, Lancaster, CA 93536",0.2369605142332415,125000.0,sqft lot,34.648,-118.2138
774,"L13 And 50th, Lancaster, CA 93536",0.23999081726354454,125000.0,sqft lot,34.6761,-118.20558
775,"0 Jack Springs Rd #14, Tehachapi, CA 93561",33.0,125000.0,acres lot,35.113,-118.66
776,"76 Vac Corner Carbine Canyon 76th Sta, Palmdale, CA 93551",4.72,125000.0,acres lot,34.609,-118.170
777,"0 Apn #3307-012-0, Lancaster, CA 93535",20.0,125000.0,acres lot,34.6873,-118.10118
778,"Vic Avenue Guyon Ave #S6, Palmdale, CA 93551",2.47,125000.0,acres lot,34.55792,-118.13572
779,"62nd West On Ave #G, Lancaster, CA 93536",7.18,125000.0,acres lot,34.6761,-118.20558
780,"0 Jacks Ct #89, Tehachapi, CA 93561",13.29,125000.0,acres lot,38.1010,-122.59861
781,"0 K St #15 & 16, Mojave, CA 93501",0.16999540863177226,125000.0,sqft lot,34.994,-118.1660
782,"East Ave #L, Lancaster, CA 93535",2.16,125000.0,acres lot,34.670,-117.6883
783,"45 Vac Avenue H4 Vic 45th Stw, Lancaster, CA 93536",2.56,125000.0,acres lot,34.712,-118.3852
784,"W East St, Tehachapi, CA 93561",0.43,125000.0,acres lot,35.130,-118.4525
785,"0 W East St, Tehachapi, CA 93561",0.43,125000.0,acres lot,35.1301,-118.44924
786,"0 Vac Corner Ave #D/110, Lancaster, CA 93536",9.23,125000.0,acres lot,34.609,-118.170
787,"0 Vac 30th Stw Vic Ave #F2, Lancaster, CA 93536",2.15,125000.0,acres lot,34.710,-118.173
788,"0 Vac 152nd Ste Vic Ave #Q1, Lancaster, CA 93535",0.94,125000.0,acres lot,34.641,-117.6764
790,"911 W Manchester Ave, Los Angeles, CA 90044",0.37,3000000.0,acres lot,33.96,-118.2895
791,"8678 30th, San Dimas, CA 91773",79.24,3000000.0,acres lot,34.1066,-117.80672
792,"17900 Nandina Ave, Riverside, CA 92504",30.0,3000000.0,acres lot,33.8652,-117.35227
793,"0 Vac Corner 47th Ste Ave #T8, Palmdale, CA 93552",56.49,3000000.0,acres lot,34.659,-118.0850
794,"0 Vac Corner Pbhwy 47th Est, Palmdale, CA 93552",16.55,3000000.0,acres lot,34.609,-118.170
795,"24731 2nd St, Hayward, CA 94541",3.8,3000000.0,acres lot,37.6685,-122.06362
796,"0 Wilder Ridge Rd, Honeydew, CA 95545",696.0,3000000.0,acres lot,40.122,-123.9692
797,"4600 Estelle Vineyard Dr, Santa Ynez, CA 93460",48.24,3000000.0,acres lot,34.646,-120.0430
798,"4550 Estelle Vineyard Dr, Santa Ynez, CA 93460",55.0,3000000.0,acres lot,34.651,-120.0413
799,"0 Grande Vista Dr, San Bernardino, CA 92405",10.23,3000000.0,acres lot,34.150,-117.311
800,"18 & 19 Mihalyo Rd, Desert Hot Springs, CA 92240",10.0,3000000.0,acres lot,33.888,-116.5033
801,"0 Everding Mtwy, Topanga, CA 90290",119.0,3000000.0,acres lot,34.068,-118.6023
802,"0 Galaxy Dr, Vista, CA 92083",4.27,3000000.0,acres lot,33.201,-117.2716
803,"0 Chula Vista Dr, San Rafael, CA 94901",2.0,3000000.0,acres lot,37.9837,-122.53103
804,"0 Fambrough St, Newhall, CA 91321",44.55,3000000.0,acres lot,34.36,-118.5504
806,"0 Soulsbyville Rd, Soulsbyville, CA 95372",116.0,3000000.0,acres lot,37.979,-120.27118
807,"0 National Trails Hwy, Barstow, CA 92311",1145.0,3000000.0,acres lot,34.8987,-117.02719
808,"0 Pineview Rd, Canyon Country, CA 91387",38.93,3000000.0,acres lot,34.386,-118.4209
809,"2639 Via Alicia, Fallbrook, CA 92028",34.07,3000000.0,acres lot,33.329,-117.1999
810,"4418 My Place Rd, Needles, CA 92363",4.28,3000000.0,acres lot,34.903,-114.63384
811,"5385 Righetti Rd, San Luis Obispo, CA 93401",110.0,3000000.0,acres lot,35.233,-120.5866
812,"1722 Sunset Plaza Dr, Los Angeles, CA 90069",0.11829660238751148,3000000.0,sqft lot,34.101,-118.3825
813,"314 Cecchi Ct, Atwater, CA 95301",0.23868227731864095,3000000.0,sqft lot,37.3731,-120.597
815,"1415 Anaheim St, Harbor City, CA 90710",0.44,2999999.0,acres lot,33.784,-118.3017
816,"17055 Verbena Rd, Adelanto, CA 92301",2.28,2999999.0,acres lot,34.551,-117.42644
817,"1547 Sunset Plaza Dr, Los Angeles, CA 90069",0.1679981634527089,2999000.0,sqft lot,34.099,-118.3810
818,"SW Corner Magnolia St #2, Half Moon Bay, CA 94019",0.81,3200000.0,acres lot,37.454,-122.43493
819,"3301 Old River Rd, Ukiah, CA 95482",116.0,3200000.0,acres lot,39.114,-123.1585
820,"3480 Main St #10, Mammoth Lakes, CA 93546",2.07,3200000.0,acres lot,37.649,-118.97358
821,"0 Fair St, Chico, CA 95928",22.0,3200000.0,acres lot,39.7135,-121.8112
822,"0 Rockwood 125/125a Moorhead 195a/196, Brawley, CA 92227",320.0,3200000.0,acres lot,33.0489,-115.51276
823,"0 Artesian Rd #0, San Diego, CA 92127",25.17,3200000.0,acres lot,33.028,-117.132
824,"679 W Brannan Island Rd, Isleton, CA 95641",349.12,3200000.0,acres lot,38.1070,-121.59777
825,"0 Lenwood Rd, Barstow, CA 92311",26.12,3200000.0,acres lot,34.8566,-117.0912
826,"0 Sanderson Ave, San Jacinto, CA 92582",13.26,3200000.0,acres lot,33.7869,-116.99271
827,"0 Artesian Rd, San Diego, CA 92127",25.17,3200000.0,acres lot,33.028,-117.132
828,"3430 Gaddy Ln, Kelseyville, CA 95451",20.0,3200000.0,acres lot,39.0046,-122.82661
829,"18220 Via De Fortuna, Rancho Santa Fe, CA 92091",2.89,3200000.0,acres lot,33.0427,-117.2108
830,"0 N Mitchell Rd, Ceres, CA 95307",3.59,3199999.0,acres lot,37.5000,-120.94043
831,"0 Mitchell Rd, Ceres, CA 95307",3.59,3199999.0,acres lot,37.585,-120.9383
832,"19401 Mesa Dr, Villa Park, CA 92861",2.02,3199000.0,acres lot,33.826,-117.7946
833,"8107 Fallen Leaf Way, Truckee, CA 96161",1.95,3195000.0,acres lot,39.276,-120.1606
834,"4131 Peck Rd, El Monte, CA 91732",0.58,3180000.0,acres lot,34.079,-118.0205
835,"12501 Gilbert St, Garden Grove, CA 92841",0.92,3175000.0,acres lot,33.7809,-117.96763
836,"0 Coachillin Way, Desert Hot Springs, CA 92240",6.59,3156000.0,acres lot,33.9611,-116.50167
837,"6225 W Dry Creek Rd, Healdsburg, CA 95448",10.5,3150000.0,acres lot,38.671,-122.9487
838,"26332 Jerusalem Grade Rd, Middletown, CA 95461",2150.0,3150000.0,acres lot,38.772,-122.4163
839,"25970 Powell Ranch Rd, Sonora, CA 95370",830.0,3150000.0,acres lot,37.888,-120.2961
840,"27454 Road 100, Visalia, CA 93277",39.35,3148000.0,acres lot,36.288,-119.3489
841,"12389 S Monroe Ave, Los Banos, CA 93635",112.0,3136000.0,acres lot,37.100,-120.8800
842,"25721 Road 24, Chowchilla, CA 93610",133.65,3133000.0,acres lot,37.1238,-120.1064
843,"1418 Tubbs Ln, Calistoga, CA 94515",25.0,3125000.0,acres lot,38.6022,-122.59749
844,"1005 E Rosecrans Ave, Compton, CA 90221",0.76,3115000.0,acres lot,33.903,-118.2123
845,"0 S Orchard Way, El Nido, CA 95317",122.46,3111000.0,acres lot,37.134,-120.4731
846,"30201 Apricot Ave, Nuevo, CA 92567",58.0,3100000.0,acres lot,33.807,-117.1356
847,"13221 Cole Ln, Santa Ana, CA 92705",3.17,3400000.0,acres lot,33.769,-117.79676
848,"0 Summit Rd, Los Gatos, CA 95033",80.0,3399000.0,acres lot,37.07,-121.8213
849,"25112 3rd St, San Bernardino, CA 92410",1.82,3397680.0,acres lot,34.105,-117.2568
850,"1240 Monticello Rd, Lafayette, CA 94549",15.52,3395000.0,acres lot,37.9032,-122.12468
851,"15303 Henry Miller Ave, Dos Palos, CA 93620",110.9,3382450.0,acres lot,36.959,-120.5768
852,"11345 Sunnyslope Ave, Beaumont, CA 92223",5.44,3380000.0,acres lot,33.95,-116.9676
853,"6314 Woodman Ave, Van Nuys, CA 91401",0.47,3350000.0,acres lot,34.185,-118.4310
854,"0 Supale Ranch Rd, Fallbrook, CA 92028",268.0,3350000.0,acres lot,33.421,-117.2810
855,"31200 Highway 101, Cloverdale, CA 95425",42.6,3350000.0,acres lot,38.818,-123.0219
856,"1815 Via Coronel, Palos Verdes Estates, CA 90274",0.77,3349000.0,acres lot,33.786,-118.396
857,"851 Pitzer Rd, Heber, CA 92249",93.33,3330000.0,acres lot,32.712,-115.51435
858,"3801 Ruble Rd, Turlock, CA 95380",33.1,3308345.0,acres lot,37.487,-120.8923
859,"73858 Valle Vista Rd, Twentynine Palms, CA 92277",80.44,3300000.0,acres lot,34.194,-116.05073
860,"0 Nautilus St, La Jolla, CA 92037",0.15,3300000.0,sqft lot,32.8308,-117.28069
861,"0 Nautilus St #0, La Jolla, CA 92037",0.15,3300000.0,sqft lot,32.8308,-117.28069
862,"800 S A St, Oxnard, CA 93030",0.48,3300000.0,acres lot,34.193,-119.1782
863,"0 S Costajo Rd, Bakersfield, CA 93313",10.0,3300000.0,acres lot,35.213,-119.0116
864,"700 Ford Rd, Ukiah, CA 95482",68.17,3300000.0,acres lot,39.169,-123.1965
865,"25622 Alessandro Blvd, Moreno Valley, CA 92553",4.54,3300000.0,acres lot,33.918,-117.2159
866,"816 S G St, Oxnard, CA 93030",0.48,3300000.0,acres lot,34.1933,-119.18579
867,"10926 Olana Dr, Truckee, CA 96161",1.88,3295000.0,acres lot,39.2887,-120.1774
868,"1637 S Vermont Ave, Los Angeles, CA 90006",0.29,3290000.0,acres lot,34.043,-118.2918
869,"12390 Palmdale Rd, Victorville, CA 92392",11.53,3264604.0,acres lot,34.5068,-117.39148
870,"7145 Fairway Rd, La Jolla, CA 92037",0.51,3250000.0,acres lot,32.8375,-117.2620
871,"4630 N F St #1-3, San Bernardino, CA 92407",3.55,3250000.0,acres lot,34.170,-117.29672
872,"7145 Fairway Rd #0, La Jolla, CA 92037",0.51,3250000.0,acres lot,32.8375,-117.2620
873,"0 Cumberland Dr, Skyforest, CA 92385",20.0,3250000.0,acres lot,34.2536,-117.17341
874,"0 Centennial, Aguanga, CA 92536",325.26,3250000.0,acres lot,33.539,-116.828
875,"5100 Thorndale Dr, Oakland, CA 94611",2.39,3250000.0,acres lot,37.846,-122.204
876,"4050 Deerhorn Dr, Sherman Oaks, CA 91403",10.21,3250000.0,acres lot,34.143,-118.4680
877,"9631 Stanford Ave, Garden Grove, CA 92841",1.1,3250000.0,acres lot,33.778,-117.9648
878,"0 Eugenia Way, Burlingame, CA 94010",0.66,3225000.0,acres lot,37.5681,-122.37838
879,"8162 Calabash Ave, Fontana, CA 92335",2.4,3200000.0,acres lot,34.1053,-117.50300
880,"4500 S Brewer Rd #A, Pleasant Grove, CA 95668",100.0,3200000.0,acres lot,38.821,-121.4510
881,"12053 Balboa Blvd, Granada Hills, CA 91344",3.67,3200000.0,acres lot,34.2931,-118.50217
882,"5150 Gordon Ln, San Diego, CA 92109",0.23298898071625343,3195000.0,sqft lot,32.7984,-117.24000
883,"13500 E Sulphur Mountain Rd, Ojai, CA 93023",233.0,3100000.0,acres lot,34.419,-119.1192
884,"0 Florida Ave, Hemet, CA 92544",144.31,3100000.0,acres lot,33.73,-116.8252
885,"31583 Pacific Coast Hwy, Malibu, CA 90265",16.7,3100000.0,acres lot,34.0488,-118.9514
886,"917 E Walnut Ave, Lompoc, CA 93436",2.87,3100000.0,acres lot,34.641,-120.4472
887,"1367 S Towne Ave, Pomona, CA 91766",1.69,3098000.0,acres lot,34.0467,-117.7414
888,"0 Sunset Ct, Livingston, CA 95334",80.0,3080000.0,acres lot,37.379,-120.7278
889,"0 Sunset Dr, Livingston, CA 95334",80.0,3080000.0,acres lot,37.3868,-120.72353
890,"3330 E Service Rd, Ceres, CA 95307",15.2,3040000.0,acres lot,37.,-120.9349
891,"4732 Avenida Del Mar, Malibu, CA 90265",0.75,3000000.0,acres lot,34.043,-118.8905
892,"0 9th Ave, Kingsburg, CA 93631",20.0,3000000.0,acres lot,36.5070,-119.55781
894,"4645 Rising Hill Rd, Altadena, CA 91001",3.5,2160000.0,acres lot,34.215,-118.1596
895,"44063 Mark Ct, Hemet, CA 92544",10.0,2160000.0,acres lot,33.73,-116.8919
896,"34520 Antelope Rd, Murrieta, CA 92563",5.01,2150000.0,acres lot,33.618,-117.17002
897,"420 20th St, Huntington Beach, CA 92648",0.13429752066115702,2150000.0,sqft lot,33.669,-118.011
898,"2089 Ayala Dr, Rialto, CA 92377",0.75,2135250.0,acres lot,34.137,-117.391
900,"0 Houston Ave, Hanford, CA 93230",47.21,2124450.0,acres lot,36.2,-119.62112
901,"Houston Avenue, Hanford, CA 93230",47.21,2124450.0,acres lot,36.2,-119.62112
902,"0 Amos St, Bakersfield, CA 93308",45.0,2115000.0,acres lot,35.471,-119.0862
903,"3160 Pot Hole Road, Porterville, CA 93257",309.0,2105000.0,acres lot,36.065,-119.01676
904,"2685 Jefferson St, Carlsbad, CA 92008",0.22366850321395776,2100000.0,sqft lot,33.16,-117.3486
905,"8908 S Union Ave, Bakersfield, CA 93307",11.43,2100000.0,acres lot,35.272,-119.0004
906,"0 Out #OF, Madera, CA 93638",78.0,2100000.0,acres lot,36.9622,-120.05946
908,"5 Bodega Ct, Los Angeles, CA 90033",0.23790174471992653,2100000.0,sqft lot,34.048,-118.2231
909,"0 S Main Divide Truck Trl, Lake Elsinore, CA 92530",40.0,2100000.0,acres lot,33.661,-117.4134
910,"0 74hwy, Hemet, CA 92545",85.18,2100000.0,acres lot,33.7368,-117.0087
911,"14 Inca Trail, Chatsworth, CA 91311",4.72,2100000.0,acres lot,34.27682,-118.598186
912,"0 Del Obispo St, Dana Pt, CA 92629",2.6,2100000.0,acres lot,33.463,-117.6971
913,"0 Linda Vista Dr, San Marcos, CA 92078",2.06,2100000.0,acres lot,33.1401,-117.18381
914,"0 Road 26, Madera, CA 93638",77.52,2100000.0,acres lot,37.0117,-120.07195
915,"0 Creekside Dr, Redlands, CA 92373",62.73,2100000.0,acres lot,34.011,-117.1700
916,"8671 Orangewood Ave, Garden Grove, CA 92841",0.79,2100000.0,acres lot,33.796,-117.9812
917,"26 Via Del Tesoro, San Clemente, CA 92673",0.65,2100000.0,acres lot,33.463,-117.6434
918,"44 Rim Crest Rd, Rancho Mirage, CA 92270",0.85,2100000.0,acres lot,33.758,-116.4610
919,"43 Rim Crest Rd, Rancho Mirage, CA 92270",0.76,2100000.0,acres lot,33.758,-116.4614
920,"726 N Kingsley Dr, Los Angeles, CA 90029",0.2014003673094582,2095000.0,sqft lot,34.084,-118.3026
921,"0 Mulholland Hwy, Malibu, CA 90265",9.96,2095000.0,acres lot,34.096,-118.80786
922,"214 S Rampart Blvd, Los Angeles, CA 90057",0.16069788797061524,2090000.0,sqft lot,34.067,-118.2773
923,"5470 La Crescenta LOT 0, Rancho Santa Fe, CA 92067",5.68,2090000.0,acres lot,33.0420,-117.2139
924,"5470 La Crescenta, Rancho Santa Fe, CA 92067",5.68,2090000.0,acres lot,33.0420,-117.2139
925,"2534 Benedict Canyon Dr, Beverly Hills, CA 90210",0.7,2075000.0,acres lot,34.117,-118.4353
926,"C 3329 & 3325 St, San Diego, CA 92102",0.5,2050000.0,acres lot,32.713,-117.12687
927,"23489 Mapes Rd, Sun City, CA 92585",49.47,2050000.0,acres lot,33.732,-117.1675
