,Unnamed: 0,Address,Lot_Size,Price,Unit,State,Country,latitude,longitude,lat,long
2007,2023,"USA,California,21292 Jennifer Dr, Redding, CA 96003",50.06,399990.0,acres lot,California,USA,40.7045,-122.2686,40.7034942,-122.2694868
2008,2024,"USA,California,11352 Mule Town Rd, Shasta, CA 96087",15.22,399900.0,acres lot,California,USA,40.531,-122.5259,40.5878044,-122.4910918
2009,2025,"USA,California,0 Brunswick Dr, Shasta, CA 96087",40.78,399900.0,acres lot,California,USA,40.5993,-122.49195,40.5886557,-122.4958096
2010,2026,"USA,California,16275 Valparaiso Way, Redding, CA 96001",6.51,399900.0,acres lot,California,USA,40.5739,-122.45397,40.5737,-122.452402
2011,2027,"USA,California,0 Stack Gulch Rd, Fort Jones, CA 96032",438.0,399000.0,acres lot,California,USA,41.566,-122.72681,41.6710618,-122.8896236
2012,2028,"USA,California,1111/1280 Anna Grace Ln, Bridgeville, CA 95526",80.0,399000.0,acres lot,California,USA,40.4695,-123.79914,40.1469978,-123.2070914
2013,2029,"USA,California,/40acres M&w Ranch Rd, Willow Creek, CA 95573",45.0,399000.0,acres lot,California,USA,40.9359,-123.6791,40.9089201,-123.6596995
2014,2030,"USA,California,/m&w Ranch Rd, Willow Creek, CA 95573",45.0,399000.0,acres lot,California,USA,40.9359,-123.6791,40.9089201,-123.6596995
2015,2031,"USA,California,18505 Brumby, Cottonwood, CA 96022",158.0,399000.0,acres lot,California,USA,40.3857,-122.2808,40.3857087,-122.2808356
2016,2032,"USA,California,579 Hennessey St, Burnt Ranch, CA 95527",54.0,399000.0,acres lot,California,USA,40.8199,-123.49128,40.8199073,-123.489831
2017,2033,"USA,California,LOT 7 Baker Ranch Rd, Trinidad, CA 95570",1.83,398500.0,acres lot,California,USA,41.0592,-124.14312,41.0514684,-124.1253621
2018,2034,"USA,California,5 Saber Tooth Rd, Blue Lake, CA 95525",40.0,395000.0,acres lot,California,USA,40.88,-123.788,40.879675,-123.7869687
2019,2035,"USA,California,5 Abertooth, Blue Lake, CA 95525",40.0,395000.0,acres lot,California,USA,40.88,-123.788,40.8829072,-123.9839488
2020,2036,"USA,California,Deer Creek Way, Yreka, CA 96097",106.0,395000.0,acres lot,California,USA,41.764,-122.5971,41.743512,-122.6279071
2021,2037,"USA,California,2907 E St, Eureka, CA 95501",0.0,395000.0,sqft lot,California,USA,40.781,-124.1643,40.7813866,-124.1643579
2022,2038,"USA,California,0 Scarface Rd, Fort Jones, CA 96032",293.0,395000.0,acres lot,California,USA,41.565,-122.6892,41.5792901,-122.70118
2023,2039,"USA,California,1633 Deetz Rd, Mount Shasta, CA 96067",44.72,390000.0,acres lot,California,USA,41.367,-122.3949,41.3677187,-122.3937806
2024,2040,"USA,California,5450 State Highway 36 W, Cottonwood, CA 96022",241.56,389000.0,acres lot,California,USA,40.3362,-122.84576,40.3362636,-122.8457709
2025,2041,"USA,California,504 Seavy Ct, Redding, CA 96001",0.5,388000.0,acres lot,California,USA,40.5915,-122.41494,40.5915939,-122.4149227
2026,2042,"USA,California,851-870 S Derrick Flat Rd #1, Trinity Center, CA 96091",23.81,375000.0,acres lot,California,USA,41.0925,-122.7103,41.0985921,-122.7110331
2027,2043,"USA,California,303 Wool Mountain Rd, Zenia, CA 95595",22.5,375000.0,acres lot,California,USA,40.1588,-123.54214,40.1595678,-123.5436675
2028,2044,"USA,California,Nsa E Moffett Creek Rd, Fort Jones, CA 96032",233.0,369000.0,acres lot,California,USA,41.606,-122.7333,41.610813,-122.730722
2029,2045,"USA,California,0 Coon Creek Rd, Willow Creek, CA 95573",159.0,369000.0,acres lot,California,USA,40.968,-123.585,40.9089201,-123.6596995
2030,2046,"USA,California,3554 Thomas Rd, Miranda, CA 95553",41.57,368000.0,acres lot,California,USA,40.196,-123.8807,40.2040233,-123.9058297
2031,2047,"USA,California,18 Cabin Gulch Rd, Douglas City, CA 96024",80.0,365000.0,acres lot,California,USA,40.633,-122.89817,40.6036478,-122.8134373
2032,2048,"USA,California,7590 Zenia Lake Mountain Rd, Zenia, CA 95595",320.0,360000.0,acres lot,California,USA,40.103,-123.4421,40.1150942,-123.4285722
2033,2049,"USA,California,E State Highway 3, Yreka, CA 96097",17.0,355000.0,acres lot,California,USA,41.704,-122.6456,41.716235,-122.6400988
2034,2050,"USA,California,200 Angie Ln, Big Bar, CA 96010",26.21,350000.0,acres lot,California,USA,40.77,-123.3357,40.7763302,-123.3355967
2035,2051,"USA,California,Lots 18 20 Golden Oak Dr, Cottonwood, CA 96022",120.0,349995.0,acres lot,California,USA,40.3857,-122.2808,40.414459,-122.316928
2036,2052,"USA,California,0000 S Kidder Creek Rd, Greenview, CA 96037",132.5,349500.0,acres lot,California,USA,41.538,-122.9226,41.536455,-122.9325
2037,2053,"USA,California,Nsa Hwy #3, Fort Jones, CA 96032",50.85,349000.0,acres lot,California,USA,41.6071,-122.84116,41.6104079,-122.8396676
2038,2054,"USA,California,22310 Highway 299, Blue Lake, CA 95525",83.68,349000.0,acres lot,California,USA,40.9143,-123.8051,40.6429427,-122.228464
2039,2055,"USA,California,0 Lakeshore Dr, Lakehead, CA 96051",4.2,349000.0,acres lot,California,USA,40.884,-122.387,40.8816717,-122.3885421
2040,2056,"USA,California,LOT 15 Oak St, Anderson, CA 96007",39.0,339900.0,acres lot,California,USA,40.4482,-122.29778,40.4545919,-122.2987302
2041,2057,"USA,California,Paskenta Rd, Red Bluff, CA 96080",20.0,335000.0,acres lot,California,USA,40.163,-122.2524,40.1509725,-122.2567284
2042,2058,"USA,California,1325 Arizona St, Redding, CA 96002",1.73,333000.0,acres lot,California,USA,40.542,-122.3469,40.5421177,-122.3473368
2043,2059,"USA,California,80 Acres Harry Cash Rd, Montague, CA 96064",80.0,333000.0,acres lot,California,USA,41.645,-122.3308,41.6517782,-122.3601618
2044,2060,"USA,California,4516 Rhonda Rd, Anderson, CA 96007",27.0,325000.0,acres lot,California,USA,40.419,-122.2896,40.4190918,-122.2881383
2045,2061,"USA,California,0 E Lennox St, Yreka, CA 96097",6.34,325000.0,acres lot,California,USA,41.7358,-122.63438,41.7353475,-122.6297282
2046,2062,"USA,California,5910-6560 Reading Creek Rd, Douglas City, CA 96024",85.0,325000.0,acres lot,California,USA,40.567,-122.8667,40.5834285,-122.8919235
2047,2063,"USA,California,0 Placer Rd, Igo, CA 96047",98.12,325000.0,acres lot,California,USA,40.5054,-122.5417,40.5090306,-122.5277128
2048,2064,"USA,California,0 Usfs #46N22, Yreka, CA 96097",620.0,315000.0,acres lot,California,USA,41.8144,-122.7245,41.7354186,-122.6344708
2049,2065,"USA,California,Main St, Cottonwood, CA 96022",4.86,315000.0,acres lot,California,USA,37.6485,-118.97929,40.38989,-122.2809888
2050,2066,"USA,California,LOT 12&13 Lazy Ln, Red Bluff, CA 96080",15.29,310000.0,acres lot,California,USA,40.1784,-122.23592,40.1454767,-122.3237054
2051,2067,"USA,California,12 & 13 Lazy Ln, Red Bluff, CA 96080",15.29,310000.0,acres lot,California,USA,40.147,-122.3247,40.1454767,-122.3237054
2052,2068,"USA,California,0 Lazy Ln, Red Bluff, CA 96080",15.29,310000.0,acres lot,California,USA,40.147,-122.3247,40.1454767,-122.3237054
2053,2069,"USA,California,7300 Van Duzen Rd, Bridgeville, CA 95526",21.91,300000.0,acres lot,California,USA,40.434,-123.5206,40.3843103,-123.5078847
2054,2070,"USA,California,Aegean Way, Anderson, CA 96007",94.34,300000.0,acres lot,California,USA,40.46478,-122.454583,40.4648082,-122.4526966
2055,2071,"USA,California,4360 Zenia Lake Mountain Rd, Zenia, CA 95595",20.88,300000.0,acres lot,California,USA,40.103,-123.4421,40.150279,-123.4577355
2056,2072,"USA,California,2030 Benton Dr, Redding, CA 96003",1.25,300000.0,acres lot,California,USA,40.5993,-122.40034,40.5993597,-122.4003386
2057,2073,"USA,California,19945 Draper Rd, Cottonwood, CA 96022",14.71,299900.0,acres lot,California,USA,40.366,-122.2968,40.3665949,-122.296842
2058,2074,"USA,California,LOT 3 Gateway Dr, Anderson, CA 96007",3.09,299900.0,acres lot,California,USA,40.4482,-122.29778,40.453147,-122.2856278
2059,2075,"USA,California,40 Acres Ridge & County Line Creek Rd, Mad River, CA 95552",41.51,299000.0,acres lot,California,USA,40.3415,-123.40101,40.4760379,-123.5244153
2060,2076,"USA,California,Bear Flt, Trinity Center, CA 96091",30.0,299000.0,acres lot,California,USA,40.9832,-122.69974,40.9850285,-122.7059209
2061,2077,"USA,California,Wilderness Ln, Cottonwood, CA 96022",53.84,279900.0,acres lot,California,USA,40.384,-122.3283,40.3846155,-122.3286625
2062,2078,"USA,California,Nsa Scarface Rd, Fort Jones, CA 96032",138.0,279000.0,acres lot,California,USA,41.565,-122.6892,41.5792901,-122.70118
2063,2079,"USA,California,0 Starwein Rd, Klamath, CA 95548",19.16,275000.0,acres lot,California,USA,41.5119,-123.9835,41.5112559,-123.9839859
2064,2080,"USA,California,Summit Creek Rd, Hayfork, CA 96041",40.0,275000.0,acres lot,California,USA,40.58,-123.0404,40.5771109,-123.0428239
2065,2081,"USA,California,17 Ruth Zenia Rd, Zenia, CA 95595",85.29,275000.0,acres lot,California,USA,40.2054,-123.49197,40.2367274,-123.4400831
2066,2082,"USA,California,6515 Doody Ridge Rd, Garberville, CA 95542",114.0,275000.0,acres lot,California,USA,40.1005,-123.79613,40.1859145,-123.9854371
2067,2083,"USA,California,0 Highway 36/beegum Rd, Red Bluff, CA 96080",120.66,275000.0,acres lot,California,USA,40.327,-121.935,40.4496882,-123.5018771
2068,2084,"USA,California,LOT 114 Elk Run Rd, Smith River, CA 95567",2.58,275000.0,acres lot,California,USA,41.9281,-124.14702,41.9741584,-124.1576164
2069,2085,"USA,California,High Chaparral Dr, Weed, CA 96094",62.93,275000.0,acres lot,California,USA,41.422,-122.38612,41.4236851,-122.3989433
2070,2086,"USA,California,0 Private Dr, Willow Creek, CA 95573",160.0,275000.0,acres lot,California,USA,40.9395,-123.63144,40.9089201,-123.6596995
2071,2087,"USA,California,0 Coon Mtn, Gasquet, CA 95543",22.9,264000.0,acres lot,California,USA,41.8455,-123.97677,41.8454831,-123.969508
2072,2088,"USA,California,1400 Terrace Dr, Yreka, CA 96097",18.5,264000.0,acres lot,California,USA,41.7409,-122.65055,41.74116009999999,-122.6511561
2073,2089,"USA,California,Lots 10 & 11 College Ave, Weed, CA 96094",3.5,259900.0,acres lot,California,USA,41.409,-122.4038,41.4111602,-122.3972025
2074,2090,"USA,California,0 Amethyst Ave, Montague, CA 96064",18.13,256000.0,acres lot,California,USA,41.659,-122.391,41.6584663,-122.39137
2075,2091,"USA,California,LOT 7 Sunset Rd, Montague, CA 96064",42.2,255000.0,acres lot,California,USA,41.7282,-122.52739,41.5844053,-122.4046881
2076,2092,"USA,California,Small Farms Rd, Igo, CA 96047",20.1,250000.0,acres lot,California,USA,40.458,-122.4988,40.4594249,-122.510644
2077,2093,"USA,California,15705 State Highway 36 W, Red Bluff, CA 96080",142.04,250000.0,acres lot,California,USA,40.222,-122.4585,40.2214979,-122.4578308
2078,2094,"USA,California,0 Cloverdale Rd, Anderson, CA 96007",26.52,250000.0,acres lot,California,USA,40.4734,-122.47584,40.4810453,-122.4973175
2079,2095,"USA,California,Apn 41 #180-020, Hornbrook, CA 96044",230.7,250000.0,acres lot,California,USA,41.9101,-122.55585,41.9101394,-122.5558584
2080,2096,"USA,California,2 E Van Duzen Rd, Bridgeville, CA 95526",31.96,250000.0,acres lot,California,USA,40.402,-123.5223,40.3485664,-123.4779756
2081,2097,"USA,California,0 Hennessey Rd, Burnt Ranch, CA 95527",39.0,250000.0,acres lot,California,USA,40.8204,-123.49235,40.8298315,-123.5249406
2082,2098,"USA,California,8 Stillwater Rd #3, Redding, CA 96003",2.2,250000.0,acres lot,California,USA,40.556,-122.2762,40.6080101,-122.2962342
2083,2099,"USA,California,5-PHASE3 Stillwater Way, Redding, CA 96003",2.7,250000.0,acres lot,California,USA,40.63,-122.296,40.6294439,-122.2967459
2084,2100,"USA,California,12-PHASE3 Stillwater Way, Redding, CA 96003",3.1,250000.0,acres lot,California,USA,40.6016,-122.35687,40.6294439,-122.2967459
2085,2101,"USA,California,4-PHASE3 Stillwater Way, Redding, CA 96003",2.8,250000.0,acres lot,California,USA,40.63,-122.296,40.6294439,-122.2967459
2086,2102,"USA,California,9-PHASE3 Stillwater Way, Redding, CA 96003",2.3,250000.0,acres lot,California,USA,40.63,-122.296,40.6294439,-122.2967459
2087,2103,"USA,California,7-PHASE3 Stillwater Way, Redding, CA 96003",3.6,250000.0,acres lot,California,USA,40.63,-122.296,40.6294439,-122.2967459
2088,2104,"USA,California,4 Echo Way #F, McCloud, CA 96057",2.55,35000.0,acres lot,California,USA,41.339,-122.0721,41.2557119,-122.1394487
2089,2105,"USA,California,127 Illit Bay, Hornbrook, CA 96044",2.5,35000.0,acres lot,California,USA,41.9101,-122.55585,41.9101394,-122.5558584
2090,2106,"USA,California,LOT 137 Boros Ct, Weed, CA 96094",0.25,35000.0,acres lot,California,USA,41.513,-122.371,41.4390061,-122.3806584
2091,2107,"USA,California,10015 Buck Ln, Hornbrook, CA 96044",2.5,35000.0,acres lot,California,USA,41.9101,-122.55585,41.95896020000001,-122.3975345
2092,2108,"USA,California,0 E Ridge Dr, McCloud, CA 96057",2.52,34900.0,acres lot,California,USA,41.2557,-122.13944,41.3400812,-122.0666721
2093,2109,"USA,California,0 Mildred Dr, Montague, CA 96064",2.23,34000.0,acres lot,California,USA,41.7282,-122.52739,41.557773,-122.262877
2094,2110,"USA,California,1 S McCloud Dr #C, McCloud, CA 96057",2.5,34000.0,acres lot,California,USA,41.313,-122.0663,41.3155983,-122.0668099
2095,2111,"USA,California,LOT 111 Quartz Ave, Montague, CA 96064",2.6,33333.0,acres lot,California,USA,41.7282,-122.52739,41.6499636,-122.391694
2096,2112,"USA,California,LOT 15 Patricia Ave, Montague, CA 96064",0.52,32500.0,acres lot,California,USA,41.7282,-122.52739,41.9742801,-122.3194153
2097,2113,"USA,California,LOT 17 Patricia Ave, Montague, CA 96064",0.51,32500.0,acres lot,California,USA,41.7282,-122.52739,41.9742801,-122.3194153
2098,2114,"USA,California,LOT 16 Patricia Ave, Montague, CA 96064",0.48,32500.0,acres lot,California,USA,41.7282,-122.52739,41.9742801,-122.3194153
2099,2115,"USA,California,Humbug Rd, Yreka, CA 96097",12.0,30000.0,acres lot,California,USA,41.743,-122.6661,41.7477519,-122.6643957
2100,2116,"USA,California,LOT 56 Glacier View Rd, Weed, CA 96094",0.55,30000.0,acres lot,California,USA,41.422,-122.38612,41.5358573,-122.3656808
2101,2117,"USA,California,Unit Spg #1-LOT 47, Hornbrook, CA 96044",2.53,30000.0,acres lot,California,USA,41.952,-122.45419,41.9101394,-122.5558584
2102,2118,"USA,California,LOT 345 Cod Rd, Hornbrook, CA 96044",5.5,30000.0,acres lot,California,USA,41.9101,-122.55585,41.9101394,-122.5558584
2103,2119,"USA,California,715 Hearn St, Yreka, CA 96097",0.2199954086317722,30000.0,sqft lot,California,USA,41.732,-122.6447,41.732532,-122.644732
2104,2120,"USA,California,LOT 4 Richard Rd, Montague, CA 96064",2.6,29900.0,acres lot,California,USA,41.7282,-122.52739,41.571989,-122.26268
2105,2121,"USA,California,3-E-38 Red Fir Ct, McCloud, CA 96057",2.5,29600.0,acres lot,California,USA,41.2557,-122.13944,41.327576,-122.083458
2106,2122,"USA,California,Creekside & Heather, Hornbrook, CA 96044",2.7,29500.0,acres lot,California,USA,41.9101,-122.55585,41.9101394,-122.5558584
2107,2123,"USA,California,Watson Ct, Montague, CA 96064",2.1,29500.0,acres lot,California,USA,41.7,-122.5699,41.727923,-122.569807
2108,2124,"USA,California,4-B-2 Widow Springs Dr, McCloud, CA 96057",2.79,29000.0,acres lot,California,USA,41.2557,-122.13944,41.340218,-122.05299
2109,2125,"USA,California,9 2/106 Shoreline Dr, Weed, CA 96094",0.1721763085399449,29000.0,sqft lot,California,USA,41.535,-122.3815,41.5351286,-122.3821717
2110,2126,"USA,California,142 Creek Side Rd, Hornbrook, CA 96044",2.6,27500.0,acres lot,California,USA,41.9423,-122.388,40.6200558,-123.4396229
2111,2127,"USA,California,LOT 5 Norman Dr, Montague, CA 96064",2.5,27272.0,acres lot,California,USA,46.7616,-64.18318,41.5702767,-122.3240303
2112,2128,"USA,California,LOT 12 Saint George Dr, Montague, CA 96064",2.83,27000.0,acres lot,California,USA,41.7282,-122.52739,41.5724057,-122.3066439
2113,2129,"USA,California,135 Brush Creek Rd, Hornbrook, CA 96044",2.61,25700.0,acres lot,California,USA,41.9101,-122.55585,41.937892,-122.447011
2114,2130,"USA,California,9 Elkridge Rd #158, Weed, CA 96094",0.38,25252.0,acres lot,California,USA,41.53,-122.3867,41.5307782,-122.3869023
2115,2131,"USA,California,Sugarpine St UNIT 2, Hornbrook, CA 96044",1.14,19950.0,acres lot,California,USA,41.887,-122.474,41.8879539,-122.4757202
2116,2132,"USA,California,L145-U2 Dennis Pl, Hornbrook, CA 96044",6.9,19900.0,acres lot,California,USA,41.898,-122.49013,41.8931856,-122.4836884
2117,2133,"USA,California,0 Dennis Pl, Hornbrook, CA 96044",1.6,19900.0,acres lot,California,USA,41.898,-122.49013,41.8931856,-122.4836884
2118,2134,"USA,California,2 Rainbow Dr LOT 98, Weed, CA 96094",0.34,19500.0,acres lot,California,USA,41.422,-122.38612,41.5135192,-122.3822008
2119,2135,"USA,California,LOT 34 Watson Ct, Montague, CA 96064",1.06,19500.0,acres lot,California,USA,41.7282,-122.52739,41.727923,-122.569807
2120,2136,"USA,California,Erick Ln UNIT 4, Hornbrook, CA 96044",2.5,19191.0,acres lot,California,USA,41.901,-122.4455,41.900013,-122.448598
2121,2137,"USA,California,10602035 Parcel, Weed, CA 96094",0.33,19000.0,acres lot,California,USA,41.422,-122.38612,41.42264979999999,-122.3861269
2122,2138,"USA,California,LOT Five Jaguar Ct, Montague, CA 96064",2.5,12500.0,acres lot,California,USA,41.7282,-122.52739,41.8905932,-122.4241254
2123,2139,"USA,California,Tomahawk Pl, Weed, CA 96094",0.28,12499.0,acres lot,California,USA,41.526,-122.3724,41.5259167,-122.3720915
2124,2140,"USA,California,5 4/66 Fairway Dr, Weed, CA 96094",0.3,12000.0,acres lot,California,USA,41.519,-122.3676,41.5197551,-122.3697006
2125,2141,"USA,California,Fond Ave UNIT 4, Hornbrook, CA 96044",3.0,12000.0,acres lot,California,USA,41.9588,-122.40062,41.9561119,-122.4040931
2126,2142,"USA,California,Unit 3 Crest Ln LOT 113, Hornbrook, CA 96044",2.06,12000.0,acres lot,California,USA,41.9342,-122.38591,37.6502381,-118.9892595
2127,2143,"USA,California,0 Cottontail Dr, Weed, CA 96094",0.26,11900.0,acres lot,California,USA,41.498,-122.36509785714,41.5000989,-122.3647476
2128,2144,"USA,California,Cod Dr UNIT 4, Hornbrook, CA 96044",4.2,11750.0,acres lot,California,USA,41.904,-122.4395,41.9033787,-122.4369113
2129,2145,"USA,California,Xx Dove St, Hornbrook, CA 96044",4.8,11500.0,acres lot,California,USA,41.9101,-122.55585,41.8890214,-122.52319
2130,2146,"USA,California,LOT 2 Pilar Rd, Montague, CA 96064",2.5,18888.0,acres lot,California,USA,44.983,-75.9821,41.5794605,-122.2532944
2131,2147,"USA,California,LOT 134 Appaloosa Pl, Hornbrook, CA 96044",2.58,18500.0,acres lot,California,USA,41.9101,-122.55585,41.8857524,-122.4635361
2132,2148,"USA,California,Appaloosa LOT 134, Dorris, CA 96023",2.58,18500.0,acres lot,California,USA,41.9668,-121.91804,41.9673696,-121.91806
2133,2149,"USA,California,Oak Knoll Dr UNIT 4, Hornbrook, CA 96044",2.8,18000.0,acres lot,California,USA,41.954,-122.396,41.953145,-122.395471
2134,2150,"USA,California,Dawn Dr UNIT 2, Dorris, CA 96023",2.5,28000.0,acres lot,California,USA,41.9773,-121.97433,41.973418,-121.9743021
2135,2151,"USA,California,120-010 Butte Dr, Macdoel, CA 96058",0.1899908172635445,25000.0,sqft lot,California,USA,41.5854,-121.9122,41.5855081,-121.9117215
2136,2152,"USA,California,Unit4lot154 Moonfish Dr, Montague, CA 96064",2.5,25000.0,acres lot,California,USA,41.9112,-122.43437,41.9094723,-122.4325805
2137,2153,"USA,California,Bumper Bend Dr UNIT 2, Dorris, CA 96023",2.9,25000.0,acres lot,California,USA,41.9937,-121.9734,41.9937289,-121.9735809
2138,2154,"USA,California,LOT 615 Johnson Rd, Dorris, CA 96023",2.5,25000.0,acres lot,California,USA,41.9668,-121.91804,41.9697646,-121.9604069
2139,2155,"USA,California,Salmon St LOT 743, Dorris, CA 96023",3.26,23500.0,acres lot,California,USA,41.9668,-121.91804,41.9673696,-121.91806
2140,2156,"USA,California,Unit Lake Rdg #2-LOT 317, Dorris, CA 96023",2.6,11111.0,acres lot,California,USA,41.9668,-121.91804,41.9905821,-121.9878026
2141,2157,"USA,California,Unit #2-LOT 39, Montague, CA 96064",2.6,10000.0,acres lot,California,USA,41.7282,-122.52739,41.7281985,-122.5278007
2142,2158,"USA,California,Unit Desavado #5-LOT 32, Montague, CA 96064",1.03,9900.0,acres lot,California,USA,41.894,-122.4273,41.902183,-122.42801
2143,2159,"USA,California,4140 Picard Rd, Dorris, CA 96023",2882.82,12900000.0,acres lot,California,USA,41.966,-121.98142,41.9665615,-121.9791644
2144,2160,"USA,California,0 Sheepy Creek Rd, Dorris, CA 96023",341.5,1225000.0,acres lot,California,USA,41.967,-121.8369,41.9739327,-121.8468245
2145,2161,"USA,California,Sheepy Creek Rd, Dorris, CA 96023",341.5,1225000.0,acres lot,California,USA,41.967,-121.8369,41.9739327,-121.8468245
2146,2162,"USA,California,0 Red Rock Rd, Macdoel, CA 96058",925.0,1195000.0,acres lot,California,USA,41.786,-121.907,41.7653999,-121.8692045
2147,2163,"USA,California,019-101-030/011- Ar Hwy #97, Montague, CA 96064",797.0,797000.0,acres lot,California,USA,41.7282,-122.52739,37.7744402,-122.4187246
2148,2164,"USA,California,Nka Copco Lake Area, Montague, CA 96064",529.0,249000.0,acres lot,California,USA,41.7282,-122.52739,41.9854077,-122.3127872
2149,2165,"USA,California,Homeland Rd, Macdoel, CA 96058",40.0,220000.0,acres lot,California,USA,41.831,-121.9353,41.8365922,-121.9378096
2150,2166,"USA,California,8 Excerpt Rd, Montague, CA 96064",2.3,145000.0,acres lot,California,USA,41.7282,-122.52739,41.7281985,-122.5278007
2151,2167,"USA,California,13 Except Rd, Montague, CA 96064",2.6,145000.0,acres lot,California,USA,41.7282,-122.52739,41.7281985,-122.5278007
2152,2168,"USA,California,12870 Blacksmith Rd, Montague, CA 96064",2.0,130000.0,acres lot,California,USA,41.592,-122.3258,41.592384,-122.325885
2153,2169,"USA,California,LOT 10 Tiger Trail Rd, Montague, CA 96064",2.3,125000.0,acres lot,California,USA,41.7282,-122.52739,41.573382,-122.2607207
2154,2170,"USA,California,LOT 8 Saint George Dr, Montague, CA 96064",2.6,125000.0,acres lot,California,USA,41.7282,-122.52739,41.5724057,-122.3066439
2155,2171,"USA,California,LOT 23 White Dr, Montague, CA 96064",2.28,119999.0,acres lot,California,USA,46.409,-63.34947,41.5525377,-122.2713
2156,2172,"USA,California,LOT 18 Cardinal Rd, Montague, CA 96064",2.3,115000.0,acres lot,California,USA,41.7282,-122.52739,37.2370375,-118.5971931
2157,2173,"USA,California,Nsa Floren, Montague, CA 96064",2.3,110000.0,acres lot,California,USA,41.5862,-122.358,41.7281985,-122.5278007
2158,2174,"USA,California,0 Highway 97/cedar Poin, Montague, CA 96064",38.75,90000.0,acres lot,California,USA,41.7282,-122.52739,45.6792364,-120.8371676
2159,2175,"USA,California,0 Vac, Montague, CA 96064",2.1,80000.0,acres lot,California,USA,41.7282,-122.52739,41.7281985,-122.5278007
2160,2176,"USA,California,Above Copco Lake, Montague, CA 96064",132.0,80000.0,acres lot,California,USA,41.7282,-122.52739,41.9854077,-122.3127872
2161,2177,"USA,California,Xx Airport Rd, Montague, CA 96064",10.22,77700.0,acres lot,California,USA,41.7282,-122.52739,41.7352967,-122.5184174
2162,2178,"USA,California,LOT 2 Martin Dr, Montague, CA 96064",2.5,75000.0,acres lot,California,USA,46.9029,-64.10692,41.5819875,-122.3272612
2163,2179,"USA,California,LOT 441 Patricia Ave, Montague, CA 96064",5.3,70000.0,acres lot,California,USA,41.7282,-122.52739,41.9742801,-122.3194153
2164,2180,"USA,California,90 Homeland Rd #4, Macdoel, CA 96058",10.06,70000.0,acres lot,California,USA,41.831,-121.9353,41.8365922,-121.9378096
2165,2181,"USA,California,16303 Patricia Ave, Montague, CA 96064",2.84,65000.0,acres lot,California,USA,41.97,-122.3214,41.9762,-122.321473
2166,2182,"USA,California,Homeland Rd #20, Macdoel, CA 96058",20.0,59995.0,acres lot,California,USA,41.831,-121.9353,41.8365922,-121.9378096
2167,2183,"USA,California,LOT 4 Perla Dr, Montague, CA 96064",2.5,59900.0,acres lot,California,USA,46.8115,-64.1648,41.5709824,-122.2521347
2168,2184,"USA,California,LOT Seventeen Fawn Ln, Montague, CA 96064",2.5,59000.0,acres lot,California,USA,46.4248,-63.86078,41.566134,-122.2568716
2169,2185,"USA,California,LOT 26 Perla Dr, Montague, CA 96064",2.4,58000.0,acres lot,California,USA,46.339,-63.68015,41.5709824,-122.2521347
2170,2186,"USA,California,0 Scott River Rd, Fort Jones, CA 96032",160.0,187000.0,acres lot,California,USA,41.625,-122.879,41.606799,-122.849326
2171,2187,"USA,California,Nwc, Mount Shasta, CA 96067",0.54,165000.0,acres lot,California,USA,41.3201,-122.25929,41.3098746,-122.3105666
2172,2188,"USA,California,E Louie Rd, Gazelle, CA 96034",49.0,165000.0,acres lot,California,USA,41.593,-122.4165,41.5953316,-122.4152661
2173,2189,"USA,California,5280 Dogwood Dr, Weed, CA 96094",5.0,160000.0,acres lot,California,USA,41.3629,-122.41962,41.3655283,-122.4186747
2174,2190,"USA,California,0 Masterson Rd, Callahan, CA 96014",80.0,160000.0,acres lot,California,USA,41.337,-122.7229,41.339972,-122.72172
2175,2191,"USA,California,LOT-84C High Meadow Dr, Weed, CA 96094",5.0,160000.0,acres lot,California,USA,41.422,-122.38612,41.3703831,-122.4243246
2176,2192,"USA,California,Kegg, Macdoel, CA 96058",80.0,160000.0,acres lot,California,USA,41.8268,-122.00528,41.8268154,-122.0052851
2177,2193,"USA,California,Yellow Dog Trl, Hornbrook, CA 96044",80.0,159000.0,acres lot,California,USA,41.98,-122.4048,41.995394,-122.423899
2178,2194,"USA,California,2-E-21 & 22 Snowline Cir, McCloud, CA 96057",5.01,150000.0,acres lot,California,USA,41.328,-122.0565,41.3280792,-122.0555214
2179,2195,"USA,California,LOT 2 Shasta Acres Rd, Mount Shasta, CA 96067",0.83,150000.0,acres lot,California,USA,41.314,-122.2832,41.313671,-122.287436
2180,2196,"USA,California,Fiock Rd, Montague, CA 96064",20.0,150000.0,acres lot,California,USA,41.7282,-122.52739,41.7363508,-122.5820924
2181,2197,"USA,California,0 Big Barn Rd, Montague, CA 96064",45.2,150000.0,acres lot,California,USA,41.784,-122.4249,41.7864722,-122.4288022
2182,2198,"USA,California,LOT 27 N Ridge Dr, Mount Shasta, CA 96067",3.09,150000.0,acres lot,California,USA,41.3098,-122.31056,41.3098746,-122.3105666
2183,2199,"USA,California,0 Klamath River Rd, Yreka, CA 96097",200.0,150000.0,acres lot,California,USA,41.7326,-122.63776,41.8558,-122.7043743
2184,2200,"USA,California,Deetz Rd, Mount Shasta, CA 96067",8.05,150000.0,acres lot,California,USA,41.3,-122.38370988095,41.3646959,-122.3849901
2185,2201,"USA,California,Zen Mountain Dr, Weed, CA 96094",118.7,149000.0,acres lot,California,USA,41.506,-122.3824,41.5059808,-122.3824992
